model,activation,dropout,epochs,batch_size,train_loss,train_acc,test_loss,test_acc,gap,fit_time_s
ReLU+Drop0.1,relu,0.1,60,128,0.29582127928733826,0.8935499787330627,0.340425580739975,0.8794999718666077,0.014050006866455078,56.36249010000029
ReLU+Drop0.2,relu,0.2,60,128,0.31251224875450134,0.8890500068664551,0.341708779335022,0.8791000247001648,0.009949982166290283,55.59089310000127
ReLU+Drop0.4,relu,0.4,60,128,0.35905808210372925,0.8730166554450989,0.35729122161865234,0.8716999888420105,0.001316666603088379,55.590196500001184
ReLU+Drop0.5,relu,0.5,60,128,0.3853372633457184,0.8658666610717773,0.36484774947166443,0.8669999837875366,-0.0011333227157592773,57.13879810000071
ReLU+Drop0.6,relu,0.6,60,128,0.4357793927192688,0.8500666618347168,0.3869318962097168,0.8610000014305115,-0.010933339595794678,55.917482999997446
ReLU+Drop0.7,relu,0.7,60,128,0.48930415511131287,0.8338000178337097,0.4018126428127289,0.8546000123023987,-0.020799994468688965,56.75549419999879
Sigmoid,sigmoid,0.0,60,256,0.5932345986366272,0.785183310508728,0.6105302572250366,0.7763000130653381,0.008883297443389893,42.62025080000603
ReLU+Drop0.8,relu,0.8,60,128,0.6461117267608643,0.7748166918754578,0.485459566116333,0.8363999724388123,-0.06158328056335449,57.84767689999717
ReLU,relu,0.0,60,256,0.3360602557659149,0.8820499777793884,0.4155617654323578,0.8562999963760376,0.02574998140335083,40.778448999997636
ReLU+Drop0.9,relu,0.9,60,128,1.1733494997024536,0.5128499865531921,0.9076212644577026,0.640999972820282,-0.12814998626708984,57.599620900000446
ReLU+Dropout,relu,0.3,60,256,0.39235976338386536,0.861549973487854,0.38551270961761475,0.86080002784729,0.0007499456405639648,46.227283799998986
GELU,gelu,0.0,60,256,0.34956371784210205,0.8764166831970215,0.4296412169933319,0.8500000238418579,0.026416659355163574,43.9530225999988
Mish,mish,0.0,60,256,0.35964909195899963,0.8732666373252869,0.4356795847415924,0.8479999899864197,0.025266647338867188,45.882365599994955
ReLU+Drop0.1,relu,0.1,60,256,0.3542608320713043,0.8741999864578247,0.378475159406662,0.8646000027656555,0.00959998369216919,46.49514729999646
ReLU+Drop0.2,relu,0.2,60,256,0.37169507145881653,0.8682833313941956,0.3803618848323822,0.8621000051498413,0.006183326244354248,47.255472400000144
ReLU+Drop0.4,relu,0.4,60,256,0.41934892535209656,0.8517500162124634,0.3923492729663849,0.8579999804496765,-0.006249964237213135,46.90944440000021
ReLU+Drop0.5,relu,0.5,60,256,0.45228850841522217,0.8428999781608582,0.40475258231163025,0.8543999791145325,-0.011500000953674316,46.3911986000021
ReLU+Drop0.6,relu,0.6,60,256,0.49823081493377686,0.8285999894142151,0.4248141646385193,0.8458999991416931,-0.017300009727478027,47.750587700000324
ReLU+Drop0.7,relu,0.7,60,256,0.5617765784263611,0.8067333102226257,0.4505901336669922,0.839900016784668,-0.033166706562042236,47.56687000000238
Sigmoid,sigmoid,0.0,60,512,0.7521888017654419,0.7375166416168213,0.762969434261322,0.7301999926567078,0.007316648960113525,34.98077490000287
ReLU+Drop0.8,relu,0.8,60,256,0.738342821598053,0.7346000075340271,0.5462700128555298,0.8220000267028809,-0.08740001916885376,48.02872709999792
ReLU+Drop0.9,relu,0.9,60,256,1.3000009059906006,0.4706999957561493,1.0553449392318726,0.6110000014305115,-0.14030000567436218,47.41113029999542
ReLU,relu,0.0,60,512,0.37855762243270874,0.8687333464622498,0.4455583393573761,0.8416000008583069,0.02713334560394287,34.783128600000055
ReLU+Dropout,relu,0.3,60,512,0.46367672085762024,0.8381500244140625,0.435392826795578,0.8450000286102295,-0.006850004196166992,40.401643299999705
GELU,gelu,0.0,60,512,0.3998677134513855,0.8600000143051147,0.48243817687034607,0.8320000171661377,0.02799999713897705,37.913168699997186
Mish,mish,0.0,60,512,0.40700167417526245,0.8578166961669922,0.48952651023864746,0.828000009059906,0.02981668710708618,40.213243899997906
ReLU+Drop0.1,relu,0.1,60,512,0.4117816686630249,0.8546833395957947,0.4228886365890503,0.8468999862670898,0.007783353328704834,40.763913599999796
ReLU+Drop0.2,relu,0.2,60,512,0.43526503443717957,0.8464166522026062,0.4265851080417633,0.8460999727249146,0.0003166794776916504,40.665390000001935
ReLU+Drop0.4,relu,0.4,60,512,0.4879574179649353,0.8300833106040955,0.4426121115684509,0.8389000296592712,-0.008816719055175781,40.66604250000091
ReLU+Drop0.5,relu,0.5,60,512,0.5236772298812866,0.8173499703407288,0.4539996087551117,0.8374999761581421,-0.02015000581741333,40.44049989999621
ReLU+Drop0.6,relu,0.6,60,512,0.5749779343605042,0.8009833097457886,0.47420957684516907,0.8284000158309937,-0.027416706085205078,40.68853159999708
Sigmoid,sigmoid,0.0,60,1024,1.0466607809066772,0.6876833438873291,1.0482531785964966,0.6855999827384949,0.0020833611488342285,32.73807300000044
ReLU+Drop0.7,relu,0.7,60,512,0.6815692186355591,0.758566677570343,0.5221207141876221,0.8169000148773193,-0.05833333730697632,41.39245259999734
ReLU+Drop0.8,relu,0.8,60,512,0.8724713325500488,0.6712333559989929,0.646643877029419,0.7659000158309937,-0.09466665983200073,41.30148729999928
ReLU+Drop0.9,relu,0.9,60,512,1.5099477767944336,0.38431665301322937,1.2477295398712158,0.5817999839782715,-0.19748333096504211,41.01631940000516
ReLU,relu,0.0,60,1024,0.4295400083065033,0.8517333269119263,0.46296098828315735,0.8364999890327454,0.015233337879180908,34.71076479999465
ReLU+Dropout,relu,0.3,60,1024,0.5463136434555054,0.8102999925613403,0.4969607889652252,0.8234999775886536,-0.013199985027313232,37.77368559999741
GELU,gelu,0.0,60,1024,0.4428473711013794,0.8449333310127258,0.49708467721939087,0.8264999985694885,0.018433332443237305,35.78087989999767
Mish,mish,0.0,60,1024,0.4453940987586975,0.8457833528518677,0.4884406626224518,0.828000009059906,0.01778334379196167,37.70047440000053
ReLU+Drop0.1,relu,0.1,60,1024,0.47324585914611816,0.8362166881561279,0.4687013626098633,0.8364999890327454,-0.00028330087661743164,37.875816799998574
ReLU+Drop0.2,relu,0.2,60,1024,0.5059587955474854,0.823366641998291,0.48018139600753784,0.8324999809265137,-0.009133338928222656,37.990679499998805
ReLU+Drop0.4,relu,0.4,60,1024,0.5805163979530334,0.7997166514396667,0.5062863230705261,0.819599986076355,-0.019883334636688232,37.74524279999605
ReLU+Drop0.5,relu,0.5,60,1024,0.6225829720497131,0.7844333052635193,0.5185526609420776,0.8194000124931335,-0.03496670722961426,37.95083780000277
ReLU+Drop0.6,relu,0.6,60,1024,0.6966463327407837,0.7531833052635193,0.5562795996665955,0.8003000020980835,-0.04711669683456421,39.19004949999362
ReLU+Drop0.7,relu,0.7,60,1024,0.808974027633667,0.7058666944503784,0.6172610521316528,0.7793999910354614,-0.07353329658508301,38.18471050000517
ReLU+Drop0.8,relu,0.8,60,1024,1.041270136833191,0.6009500026702881,0.7502837777137756,0.7250999808311462,-0.12414997816085815,38.09913290000259
ReLU+Drop0.9,relu,0.9,60,1024,1.7447069883346558,0.296833336353302,1.5758367776870728,0.40560001134872437,-0.10876667499542236,38.62897659999726
Sigmoid,sigmoid,0.0,60,2048,1.4876635074615479,0.6177166700363159,1.483367919921875,0.6229000091552734,-0.0051833391189575195,34.09287190000032
ReLU,relu,0.0,60,2048,0.5006030201911926,0.8299166560173035,0.5281644463539124,0.8151999711990356,0.014716684818267822,34.46562519999861
ReLU+Dropout,relu,0.3,60,2048,0.6362078189849854,0.7800666689872742,0.5645778179168701,0.8022000193595886,-0.022133350372314453,38.443413000000874
GELU,gelu,0.0,60,2048,0.4961715638637543,0.8289499878883362,0.524133026599884,0.8148000240325928,0.014149963855743408,36.425917699998536
Mish,mish,0.0,60,2048,0.49969902634620667,0.8290666937828064,0.5300742387771606,0.8169000148773193,0.01216667890548706,38.51732799999445
ReLU+Drop0.1,relu,0.1,60,2048,0.5442168116569519,0.8153166770935059,0.5249328017234802,0.8212000131607056,-0.005883336067199707,38.37646039999527
ReLU+Drop0.2,relu,0.2,60,2048,0.6049488186836243,0.7920166850090027,0.5565072298049927,0.8082000017166138,-0.016183316707611084,38.61361329999636
ReLU+Drop0.4,relu,0.4,60,2048,0.7004199624061584,0.7600333094596863,0.5944148302078247,0.7968000173568726,-0.03676670789718628,38.508384300002945
ReLU+Drop0.5,relu,0.5,60,2048,0.7643668055534363,0.7312333583831787,0.626625120639801,0.7778000235557556,-0.046566665172576904,38.34589199999755
ReLU+Drop0.6,relu,0.6,60,2048,0.8375605940818787,0.6982333064079285,0.6546343564987183,0.7677000164985657,-0.06946671009063721,38.490244799999346
ReLU+Drop0.7,relu,0.7,60,2048,0.9719937443733215,0.6406333446502686,0.7222747802734375,0.7384999990463257,-0.09786665439605713,38.74463730000571
ReLU+Drop0.8,relu,0.8,60,2048,1.2781462669372559,0.530916690826416,0.9243840575218201,0.7109000086784363,-0.17998331785202026,38.735004399997706
ReLU+Drop0.9,relu,0.9,60,2048,1.985059380531311,0.2734333276748657,1.7958414554595947,0.5824999809265137,-0.30906665325164795,39.66576399999758
Sigmoid,sigmoid,0.0,60,4096,1.9321576356887817,0.5649666786193848,1.9285248517990112,0.5618000030517578,0.003166675567626953,34.87389799999801
ReLU,relu,0.0,60,4096,0.5822315216064453,0.8082000017166138,0.6052574515342712,0.794700026512146,0.013499975204467773,35.261582400002226
ReLU+Dropout,relu,0.3,60,4096,0.7736191153526306,0.7284333109855652,0.6754693984985352,0.7573000192642212,-0.028866708278656006,39.08906879999995
GELU,gelu,0.0,60,4096,0.5873443484306335,0.8047999739646912,0.6067782044410706,0.7918999791145325,0.012899994850158691,36.6676152
Mish,mish,0.0,60,4096,0.5899869799613953,0.8043833374977112,0.6117252707481384,0.7925999760627747,0.011783361434936523,38.67234940000344
ReLU+Drop0.1,relu,0.1,60,4096,0.6652023792266846,0.772766649723053,0.6273511052131653,0.7839999794960022,-0.011233329772949219,38.863104900003236
ReLU+Drop0.2,relu,0.2,60,4096,0.7243379950523376,0.7506166696548462,0.6561824083328247,0.7771999835968018,-0.026583313941955566,39.02100089999294
ReLU+Drop0.4,relu,0.4,60,4096,0.8332160115242004,0.7073000073432922,0.6946120262145996,0.7578999996185303,-0.05059999227523804,38.972964599997795
ReLU+Drop0.5,relu,0.5,60,4096,0.9240738153457642,0.6706333160400391,0.7350038290023804,0.734499990940094,-0.06386667490005493,39.13653879999765
ReLU+Drop0.6,relu,0.6,60,4096,1.0375311374664307,0.6271666884422302,0.793097734451294,0.7186999917030334,-0.09153330326080322,38.71759849999944
ReLU+Drop0.7,relu,0.7,60,4096,1.1969331502914429,0.5570833086967468,0.877953290939331,0.6998000144958496,-0.14271670579910278,38.689199200001894
ReLU+Drop0.8,relu,0.8,60,4096,1.5903857946395874,0.423799991607666,1.1890034675598145,0.6644999980926514,-0.24070000648498535,39.22049569999945
ReLU+Drop0.9,relu,0.9,60,4096,2.1679558753967285,0.19020000100135803,2.120060443878174,0.3569999933242798,-0.16679999232292175,39.10364590000245
Sigmoid,sigmoid,0.0,60,8192,2.1549103260040283,0.5107166767120361,2.153735876083374,0.5023000240325928,0.00841665267944336,35.382014900002105
ReLU,relu,0.0,60,8192,0.6756624579429626,0.7817833423614502,0.6935770511627197,0.7720999717712402,0.009683370590209961,35.6531185000058
ReLU+Dropout,relu,0.3,60,8192,0.9261439442634583,0.6746666431427002,0.7951403856277466,0.7206000089645386,-0.04593336582183838,39.2016827999978
GELU,gelu,0.0,60,8192,0.7196863889694214,0.7720666527748108,0.7370074391365051,0.7602999806404114,0.011766672134399414,37.3011422999989
Mish,mish,0.0,60,8192,0.7143880724906921,0.7661833167076111,0.7303769588470459,0.751800000667572,0.014383316040039062,38.42184509999788
ReLU+Drop0.1,relu,0.1,60,8192,0.7856215238571167,0.7286999821662903,0.7371954321861267,0.7441999912261963,-0.015500009059906006,38.68024890000379
ReLU+Drop0.2,relu,0.2,60,8192,0.8734498620033264,0.6877833604812622,0.7797164916992188,0.7161999940872192,-0.02841663360595703,38.461206199994194
ReLU+Drop0.4,relu,0.4,60,8192,1.0009719133377075,0.6479166746139526,0.8191788792610168,0.7210000157356262,-0.07308334112167358,38.66025290000107
ReLU+Drop0.5,relu,0.5,60,8192,1.09259033203125,0.6116833090782166,0.8624857664108276,0.7027000188827515,-0.09101670980453491,38.694404500005476
ReLU+Drop0.6,relu,0.6,60,8192,1.2429293394088745,0.5522500276565552,0.9581300020217896,0.6575999855995178,-0.10534995794296265,38.77912749999814
ReLU+Drop0.7,relu,0.7,60,8192,1.4743191003799438,0.468583345413208,1.1008179187774658,0.6628999710083008,-0.19431662559509277,38.37768180000421
ReLU+Drop0.8,relu,0.8,60,8192,1.9063469171524048,0.31075000762939453,1.6149455308914185,0.616100013256073,-0.30535000562667847,38.35849989999406
ReLU+Drop0.9,relu,0.9,60,8192,2.219364881515503,0.18976666033267975,2.1721365451812744,0.5084999799728394,-0.3187333196401596,38.239806799996586
Sigmoid,sigmoid,0.0,60,16384,2.23993182182312,0.47563332319259644,2.2397520542144775,0.47369998693466187,0.0019333362579345703,34.93772429999808
ReLU,relu,0.0,60,16384,0.8551989793777466,0.7294166684150696,0.8694705367088318,0.720300018787384,0.009116649627685547,35.22944350000034
ReLU+Dropout,relu,0.3,60,16384,1.1372976303100586,0.6019499897956848,0.9705178737640381,0.66839998960495,-0.06644999980926514,38.883512299995346
GELU,gelu,0.0,60,16384,0.9056304693222046,0.7215833067893982,0.9152809381484985,0.7103000283241272,0.011283278465270996,37.282863200001884
Mish,mish,0.0,60,16384,0.8954554796218872,0.7091666460037231,0.9048330187797546,0.7010999917984009,0.008066654205322266,38.46389590000035
ReLU+Drop0.1,relu,0.1,60,16384,0.9448983669281006,0.6816333532333374,0.8849782943725586,0.6995000243186951,-0.017866671085357666,38.2325761999964
ReLU+Drop0.2,relu,0.2,60,16384,1.0236245393753052,0.6486666798591614,0.9126372933387756,0.6825000047683716,-0.033833324909210205,38.317788599997584
ReLU+Drop0.4,relu,0.4,60,16384,1.2733694314956665,0.5575666427612305,1.056925892829895,0.6646999716758728,-0.10713332891464233,38.72925000000396
ReLU+Drop0.5,relu,0.5,60,16384,1.3896229267120361,0.5172333121299744,1.126198649406433,0.6618000268936157,-0.14456671476364136,38.13315169999987
ReLU+Drop0.6,relu,0.6,60,16384,1.5909430980682373,0.4337666630744934,1.3181942701339722,0.6353999972343445,-0.20163333415985107,35.54347480000433
ReLU+Drop0.7,relu,0.7,60,16384,1.7954552173614502,0.3514833450317383,1.523033618927002,0.6256999969482422,-0.2742166519165039,35.05175659999804
ReLU+Drop0.8,relu,0.8,60,16384,2.082670211791992,0.24173332750797272,1.9142179489135742,0.6013000011444092,-0.35956667363643646,34.678408100000524
ReLU+Drop0.9,relu,0.9,60,16384,2.2997426986694336,0.1431666612625122,2.2666990756988525,0.3686000108718872,-0.225433349609375,34.05656079999608
Sigmoid,sigmoid,0.0,70,32,0.34938013553619385,0.8751999735832214,0.40174391865730286,0.8561000227928162,0.019099950790405273,155.73814299999503
ReLU,relu,0.0,70,32,0.11582803726196289,0.9616833329200745,0.42588987946510315,0.8733999729156494,0.08828336000442505,150.74708989999635
ReLU+Dropout,relu,0.3,70,32,0.2193712294101715,0.9192333221435547,0.3077934980392456,0.8942000269889832,0.025033295154571533,149.55638730000646
GELU,gelu,0.0,70,32,0.16173379123210907,0.9422500133514404,0.36615297198295593,0.8812000155448914,0.06104999780654907,149.7650297
ReLU+Drop0.1,relu,0.1,70,32,0.1573220044374466,0.9425166845321655,0.3412524461746216,0.8901000022888184,0.05241668224334717,150.66048769999907
Mish,mish,0.0,70,32,0.17456799745559692,0.9375166893005371,0.36398276686668396,0.8780999779701233,0.05941671133041382,157.7047726000019
ReLU+Drop0.2,relu,0.2,70,32,0.18663692474365234,0.9314666390419006,0.3151821792125702,0.89410001039505,0.037366628646850586,148.7677307999984
ReLU+Drop0.4,relu,0.4,70,32,0.2482544481754303,0.9088500142097473,0.3107195496559143,0.8934000134468079,0.015450000762939453,148.94049979999545
ReLU+Drop0.5,relu,0.5,70,32,0.28100764751434326,0.8983666896820068,0.32140493392944336,0.8851000070571899,0.013266682624816895,148.59521490000043
ReLU+Drop0.6,relu,0.6,70,32,0.3289945423603058,0.8839499950408936,0.33307814598083496,0.8831999897956848,0.0007500052452087402,149.16130339999654
ReLU+Drop0.7,relu,0.7,70,32,0.39470016956329346,0.8605333566665649,0.35756587982177734,0.8765000104904175,-0.01596665382385254,149.06726219999837
ReLU+Drop0.8,relu,0.8,70,32,0.5694189071655273,0.7872499823570251,0.4411671459674835,0.8517000079154968,-0.06445002555847168,148.344920800002
Sigmoid,sigmoid,0.0,70,64,0.40472325682640076,0.8563166856765747,0.44630512595176697,0.8407999873161316,0.015516698360443115,94.07865719999972
ReLU,relu,0.0,70,64,0.19012463092803955,0.9338666796684265,0.3739461600780487,0.8758999705314636,0.05796670913696289,89.0909623999978
ReLU+Dropout,relu,0.3,70,64,0.26455119252204895,0.9037333130836487,0.32144615054130554,0.8871999979019165,0.016533315181732178,92.71835780000401
GELU,gelu,0.0,70,64,0.2256505787372589,0.9192666411399841,0.3736211061477661,0.870199978351593,0.04906666278839111,92.00955699999759
Mish,mish,0.0,70,64,0.2387513816356659,0.9133333563804626,0.368904173374176,0.8697999715805054,0.043533384799957275,101.55026349999389
ReLU+Drop0.9,relu,0.9,70,32,1.0729455947875977,0.5655666589736938,0.8138781785964966,0.6990000009536743,-0.13343334197998047,152.28813999999693
ReLU+Drop0.1,relu,0.1,70,64,0.2177688181400299,0.9212833046913147,0.31981173157691956,0.8873999714851379,0.03388333320617676,92.2090068999969
ReLU+Drop0.2,relu,0.2,70,64,0.24048009514808655,0.9126499891281128,0.3192799389362335,0.8870000243186951,0.025649964809417725,91.7102808999989
ReLU+Drop0.4,relu,0.4,70,64,0.2913230359554291,0.8949833512306213,0.32236260175704956,0.8848999738693237,0.010083377361297607,92.31415930000367
ReLU+Drop0.5,relu,0.5,70,64,0.3201129734516144,0.885366678237915,0.34074723720550537,0.8773999810218811,0.007966697216033936,92.00547299999744
ReLU+Drop0.6,relu,0.6,70,64,0.3614795506000519,0.8728833198547363,0.3555436134338379,0.8762000203132629,-0.0033167004585266113,92.04882850000286
ReLU+Drop0.7,relu,0.7,70,64,0.4307713508605957,0.8517833352088928,0.3736405670642853,0.8702999949455261,-0.0185166597366333,92.45887010000297
Sigmoid,sigmoid,0.0,70,128,0.4683689475059509,0.8347166776657104,0.4979298710823059,0.8205999732017517,0.01411670446395874,61.30082290000428
ReLU,relu,0.0,70,128,0.2589546740055084,0.9081666469573975,0.3670661747455597,0.8704000115394592,0.03776663541793823,58.612013499994646
ReLU+Drop0.8,relu,0.8,70,64,0.5950263738632202,0.7936999797821045,0.45379146933555603,0.8456000089645386,-0.05190002918243408,93.23898509999708
ReLU+Dropout,relu,0.3,70,128,0.3230496644973755,0.8847000002861023,0.3414306640625,0.8774999976158142,0.007200002670288086,61.60773280000285
ReLU+Drop0.9,relu,0.9,70,64,1.210781455039978,0.4974333345890045,0.9276352524757385,0.7116000056266785,-0.21416667103767395,93.28926689999935
GELU,gelu,0.0,70,128,0.2906988263130188,0.8952000141143799,0.39092910289764404,0.8633000254631042,0.031899988651275635,61.28332919999957
ReLU+Drop0.1,relu,0.1,70,128,0.2814268469810486,0.8988500237464905,0.3352685570716858,0.8797000050544739,0.0191500186920166,62.37919179999881
Mish,mish,0.0,70,128,0.2966771721839905,0.8941666483879089,0.3868168592453003,0.8640999794006348,0.03006666898727417,67.47675209999579
ReLU+Drop0.2,relu,0.2,70,128,0.2964896261692047,0.8936833143234253,0.3367502987384796,0.8787999749183655,0.014883339405059814,62.74602790000063
ReLU+Drop0.4,relu,0.4,70,128,0.34476569294929504,0.8783833384513855,0.34667930006980896,0.8748999834060669,0.0034833550453186035,62.774453399993945
ReLU+Drop0.5,relu,0.5,70,128,0.3761272430419922,0.8676666617393494,0.3604971170425415,0.8709999918937683,-0.0033333301544189453,62.857777900004294
ReLU+Drop0.6,relu,0.6,70,128,0.4120180010795593,0.8562333583831787,0.3712238371372223,0.8673999905586243,-0.011166632175445557,62.85755470000004
ReLU+Drop0.7,relu,0.7,70,128,0.47586336731910706,0.8381999731063843,0.40023165941238403,0.8579999804496765,-0.019800007343292236,64.16572109999834
Sigmoid,sigmoid,0.0,70,256,0.5608658790588379,0.7990833520889282,0.5819341540336609,0.7889999747276306,0.010083377361297607,48.18129670000053
